"Pnum","Section","Owner","Mixed.species","Species","State.code","Closed","Clear.date","Missing.entire.brood","Suspected.predation","Lay.date","April.lay.date","Lay.date.uncertainty","Lay.date.visit.interval","Laying.rate","Incubation.started","Num.broken.eggs","Expected.hatch.date","Hatch.date","April.hatch.date","Incubation.duration","Total.egg.weight","Num.eggs.weighed","Clutch.size","Num.chicks","Num.chicks.ringed","April.ring.date","Ring.day","Num.live.chicks","Num.dead.chicks","Num.fledglings","Mean.chick.weight","Num.linked.pulli.records","Num.linked.adult.records","Father","Mother","Identified.adults","Chick.ids","Dead.ringed.chick.ids","Experiment.codes","Num.eggs.manipulated","Comments","Legacy.average.egg.weight","Legacy.max.nest.state.code","Legacy.last.visit.date","Legacy.hatch.age.in.days","Legacy.april.hatch.date","Legacy.predation","Legacy.clutch.accuracy","Legacy.mean.fledge.weight","Legacy.num.ringed.dead.chicks","year"
"20221SW132","sw","Carys Jones","false","g",6,"true","22-06-2022",NA,NA,"16-04-2022",16,"0",6,NA,"true",0,"06-05-2022","09-05-2022",39,16,5,3,8,8,8,53,15,8,0,8,19.58,8,2,"pf72168","ty69143","01103fb594, 3b0018c087",NA,NA,NA,0,"faceplated",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW133","sw","Carys Jones","false","b",6,"true","22-06-2022",NA,NA,"16-04-2022",16,"0",6,1,"true",0,"09-05-2022","09-05-2022",39,13,3.5,3,11,10,10,53,15,10,0,10,10.58,10,2,"atr5756","atr4005","01103fc55e, atr4005",NA,NA,NA,0,"faceplated, caught female",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW134","sw","Carys Jones","false",NA,6,"true","22-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW14","sw","Keith Mc Mahon","false","c",6,"true","01-06-2022",NA,NA,"18-04-2022",18,"0",5,1,"true",0,"09-05-2022","11-05-2022",41,15,3.3,3,9,8,8,55,15,8,0,8,10.3,8,0,NA,NA,NA,NA,NA,NA,0,"not hatched, not hatched, not hatched, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW15","sw","Keith Mc Mahon","false","b",6,"true","10-05-2022",NA,NA,"16-04-2022",16,"0",5,1,"true",0,"06-05-2022","06-05-2022",36,13,3.7,3,8,8,0,NA,NA,NA,8,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"fon no tag",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW16","sw","Keith Mc Mahon","false","g",6,"true","01-06-2022",NA,NA,"18-04-2022",18,"0",5,1,"true",0,"09-05-2022","09-05-2022",39,13,4.7,3,9,9,9,53,15,9,0,9,18.99,9,3,"vz33684",NA,"vz33278, vz33684, vz32782",NA,NA,NA,0,"not hatched, not hatched, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW17","sw","Keith Mc Mahon","false","b",6,"true","01-06-2022",NA,NA,"17-04-2022",17,"0",5,1,"true",0,"06-05-2022","06-05-2022",36,12,3,3,8,8,8,50,15,8,0,8,11.18,8,2,"atr8081","atr8139","01103fb7cf, 011016e633",NA,NA,NA,0,"fon no yn",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW18","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"26-04-2022",26,"0",1,0.67,"true",0,"14-05-2022","16-05-2022",46,13,4.1,3,8,8,6,60,15,6,0,6,10.67,6,2,"j215971","atr7928","j215971, atr7928",NA,NA,NA,0,"not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW19","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"29-04-2022",29,"0",6,1,"true",0,"19-05-2022",NA,NA,NA,5,3,8,NA,0,NA,NA,NA,0,0,NA,0,1,NA,"ty69471","01103fd557",NA,NA,NA,0,"greti alarm calling at me",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW2","sw","Keith Mc Mahon","false","b",6,"true","01-06-2022",NA,NA,"19-04-2022",19,"0",5,1,"true",0,"10-05-2022","09-05-2022",39,12,3.2,3,9,9,9,53,15,9,0,9,11.11,9,1,"atr7909",NA,"atr7909",NA,NA,NA,0,"fon ringed but not tagged, fon atr…",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW20","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW21","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW22","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW23","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"21-04-2022",21,"0",6,NA,"true",0,"10-05-2022","13-05-2022",43,16,3.5,3,7,7,7,57,15,7,0,7,10.81,7,2,"atr8075","atr7922","01103fb5c4, atr7922",NA,NA,NA,0,"not hatched, not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW24","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW25","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"30-04-2022",30,"0",6,1,"true",0,"19-05-2022","19-05-2022",49,13,5,3,7,3,2,63,15,2,0,2,19.1,2,3,"vz31424","pf72590","01103fc53a, vz31424, pf72590",NA,NA,NA,0,"not hatched, fon, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW26","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"female inside when I checked the box",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW27","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW28","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"25-04-2022",25,"0",3,3,"true",0,"15-05-2022","16-05-2022",46,14,5.6,3,8,8,8,60,15,8,0,8,17.83,8,2,"pf71356","tw41730","pf71356, tw41730",NA,NA,NA,0,"not hatched, female not ringed",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW29","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW3","sw","Keith Mc Mahon","true","g",6,"true","20-06-2022",NA,NA,"19-04-2022",19,"0",5,1,"true",0,"11-05-2022","16-05-2022",46,18,2.7,3,10,10,2,60,15,2,0,2,19.35,2,2,NA,"vz31433","vz31433",NA,NA,NA,0,"mixed brood, not hatched, not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW30","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"20-04-2022",20,"0",3,1,"true",0,"11-05-2022","13-05-2022",43,15,3.1,3,9,7,7,57,15,7,6,1,8.2,7,1,NA,"atr7921","atr7921",NA,"ajy4556, ajy4560, ajy4562, ajy4561, ajy4558, ajy4559",NA,0,"fon unringed, not hatched, not hatched, nothing on fp",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW31","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"22-04-2022",22,"0",3,1,"true",0,"09-05-2022","12-05-2022",42,16,3.4,3,5,5,5,56,15,5,4,1,8.9,5,2,"atr4167","atr5330","atr4167, atr5330",NA,"atr9097, atr9100, atr9099, atr9098",NA,0,"not hatched, nothing on fp",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW32","sw","Joe Woodman","false","g",6,"true","14-06-2022",NA,NA,"21-04-2022",21,"0",8,1,"true",0,"11-05-2022","13-05-2022",43,15,5.2,3,8,7,7,57,15,7,0,7,18.44,7,2,"pf72048","vz31413","vz31413, pf72048",NA,NA,NA,0,"FON, FON",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW33","sw","Joe Woodman","false","g",6,"true","14-06-2022",NA,NA,"24-04-2022",24,"0",3,0.33,"true",0,"13-05-2022","18-05-2022",48,18,NA,NA,7,6,5,62,15,5,0,5,16.82,5,2,NA,"tj26880","tj26880",NA,NA,NA,0,"FON, FON, F is tagged, suspected single parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW34","sw","Joe Woodman","false","g",6,"true","03-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW35","sw","Joe Woodman","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW36","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"19-04-2022",19,"0",5,1,"true",0,"10-05-2022","12-05-2022",42,15,3.4,3,9,9,9,56,15,9,1,8,9.77,9,2,"afh5724","atr7918","01103f7ab4, atr7918",NA,"atr9093",NA,0,"dead greti pf71415, not hatched fon ringed, not hatched, not hatched, fon no count possible",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW37","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"21-04-2022",21,"0",3,1,"true",0,"12-05-2022","13-05-2022",43,14,2.9,3,9,9,8,57,15,8,7,1,9.08,8,3,"avl6901","atr5081","01103fb8c0, 01103fc350, atr5081",NA,"ajy4564, ajy4563, ajy4567, ajy4568, ajy4569, ajy4565, ajy4566",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW38","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW39","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW4","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"10-05-2022",40,"0",7,1,"true",0,"29-05-2022","29-05-2022",59,11,3.8,3,9,5,3,73,15,3,2,3,8.8,3,0,NA,NA,NA,NA,NA,NA,0,"fon not ringed, not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW40","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW41","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW42","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW43","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW44","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"02-05-2022",32,"0",6,1,"true",0,"24-05-2022","23-05-2022",53,12,4.8,3,10,4,4,67,15,4,0,4,17,4,2,"ty70964","tw77187","ty70964, tw77187",NA,NA,NA,0,"fon, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW45","sw","Keith Mc Mahon","false","b",6,"true","06-06-2022",NA,NA,"25-04-2022",25,"0",3,3,"true",0,"15-05-2022","16-05-2022",46,13,3.2,3,9,8,4,60,15,4,2,4,8.83,4,2,"atr7927","avl6978","atr7927, avl6978",NA,NA,NA,0,"female avl6…, not hatched, nothing on Fp and FON",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW46","sw","Keith Mc Mahon","false","b",6,"true","06-06-2022",NA,NA,"18-04-2022",18,"0",5,NA,"true",0,"04-05-2022","11-05-2022",41,20,3.2,3,4,4,4,55,15,4,0,4,11.55,4,1,NA,"atr4987","atr4987",NA,NA,NA,0,"fon, nothing on FP and FON",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW47","sw","Keith Mc Mahon","false","b",6,"true","01-06-2022",NA,NA,"25-04-2022",25,"0",1,0.67,"true",0,"15-05-2022","18-05-2022",48,16,3.3,3,8,4,0,NA,NA,NA,4,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"could be bluti, fon unringed, not hatched, not hatched, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW48","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW49","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW49A","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"17-04-2022",17,"0",3,NA,"true",0,"06-05-2022",NA,NA,NA,5.4,3,7,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"grass rather than moss, greti calling, not hatched eggs cold, cold eggs",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW5","sw","Keith Mc Mahon","false","g",6,"true","01-06-2022",NA,NA,"18-04-2022",18,"4",5,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW50","sw","Keith Mc Mahon","false","g",6,"true","31-05-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"greti calling",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW51","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW52","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW53","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"25-04-2022",25,"0",1,0.67,"true",0,"14-05-2022","17-05-2022",47,16,3.4,3,7,7,7,61,15,7,0,7,10.39,7,1,NA,"atr5349","atr5349",NA,NA,NA,0,"grass rather than moss, fon ringed but not tagged, not hatched, not hatched, fon, no tags",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW54","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW55","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW56","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"24-04-2022",24,"0",3,3,"true",0,"14-05-2022","16-05-2022",46,15,5.1,3,8,8,8,60,15,8,0,8,17.71,8,2,"vz31712","ty70256","vz31712, ty70256",NA,NA,NA,0,"not hatched, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW57","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW58","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW59","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"26-04-2022",26,"0",1,NA,NA,0,NA,NA,NA,NA,4.8,3,3,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW6","sw","Keith Mc Mahon","false","g",6,"true","30-05-2022",NA,NA,"08-05-2022",38,"0",2,1,"true",0,"25-05-2022","26-05-2022",56,14,5.3,3,5,2,0,NA,NA,NA,2,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW60","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"21-04-2022",21,"0",3,1,"true",0,"11-05-2022","13-05-2022",43,15,5.3,3,8,7,6,57,15,6,0,6,19.17,6,3,"ty68269","ty69024","0110177241, 01103f9673",NA,NA,NA,0,"not hatched, not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW61","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW61A","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW62","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW63","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"22-04-2022",22,"3",3,0,"true",0,"13-05-2022",NA,NA,NA,3.2,3,9,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"female unringed, male ringed calling nearby",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW64","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW65","sw","Keith Mc Mahon","false",NA,6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW66","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"23-04-2022",23,"0",3,3,"true",0,"14-05-2022","14-05-2022",44,13,3.6,3,9,9,9,58,15,9,0,9,10.81,9,2,"avl6975","atr6366","atr6366, avl6975",NA,NA,NA,0,"might be g",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW67","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,"greti calling",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW68","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW69","sw","Keith Mc Mahon","false","b",6,"true","02-06-2022",NA,NA,"18-04-2022",18,"0",5,1,"true",0,"10-05-2022","10-05-2022",40,13,3.1,3,10,9,9,54,15,9,0,9,10.89,9,2,"atr8257","atr8261","01103fa307, 01103fbe5d",NA,NA,NA,0,"fon ring starts atr, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW7","sw","Keith Mc Mahon","false","b",6,"true","01-06-2022",NA,NA,"24-04-2022",24,"0",3,3,NA,0,NA,NA,NA,NA,3.4,3,6,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW70","sw","Keith Mc Mahon","false","b",6,"true","03-06-2022",NA,NA,"02-05-2022",32,"0",6,1,"true",0,"22-05-2022","21-05-2022",51,12,3.9,3,8,8,0,NA,NA,NA,8,0,NA,0,2,"atr8260","atr8268","atr8260, atr8268",NA,NA,NA,0,"could be greti, fon",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW71","sw","Keith Mc Mahon","false","b",6,"true","02-06-2022",NA,NA,"19-04-2022",19,"0",5,1,"true",0,"08-05-2022","09-05-2022",39,14,3.2,3,7,7,7,53,15,7,0,7,10.99,7,2,"j215820","atr4630","01103f9928, 01103fae8d",NA,NA,NA,0,"not hatched, not hatched, fon, fon no yn",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW72","sw","Keith Mc Mahon","false","g",6,"true","02-06-2022",NA,NA,"18-04-2022",18,"0",5,0.33,"true",0,"04-05-2022","10-05-2022",40,19,5.1,3,4,4,4,54,15,4,0,4,18.53,4,3,NA,"ty68253","01103fae01, ty68253",NA,NA,NA,0,"not hatched, not hatched, not hatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW73","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,"18-04-2022",18,"0",6,NA,"true",0,"08-05-2022",NA,NA,NA,5.1,3,8,NA,0,NA,NA,NA,0,0,NA,0,1,NA,"vz31470","vz31470",NA,NA,NA,0,"eggs cold not hatched, eggs cold, eggs cold",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW74","sw","Keith Mc Mahon","false",NA,0,"false",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW75","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"18-04-2022",18,"0",6,1,"true",0,"09-05-2022","11-05-2022",41,15,3.1,3,9,8,6,55,15,6,8,0,7.77,6,2,NA,"avl3047","01101718d6, avl3047",NA,"atr9055, atr9059, atr9056, atr9057, atr9058, atr9060",NA,0,"bluti calling nearby, not hatched, not hatched, not hatched, fon, nothing on FP",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW76","sw","Keith Mc Mahon","false","b",6,"true","02-06-2022",NA,NA,"07-04-2022",7,"0",7,1,"true",0,"02-05-2022","04-05-2022",34,15,3.2,3,13,9,9,48,15,9,9,0,7.58,9,2,NA,"avl6703","01103fb5a0, avl6703",NA,"avl6554, avl6555, avl6556, avl6557, avl6558, avl6559, avl6560, avl6561, avl6562",NA,0,"fon, no birds on fp, not hatched, not hatched, will try again for the male, pair very vigilant",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW77","sw","Keith Mc Mahon","false","b",6,"true","20-06-2022",NA,NA,"17-04-2022",17,"0",6,1,"true",0,"09-05-2022","09-05-2022",39,13,3.5,3,10,9,9,53,15,9,2,7,10.88,9,1,"avl6739",NA,"avl6739",NA,"atr8968, atr8960",NA,0,"not hatched fon unringed",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"20221SW78","sw","Keith Mc Mahon","false","g",6,"true","20-06-2022",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
